State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Manipur,Imphal East,Imphal East-I C.D.Block,Seijang,968842.0,Bus Stand,Seijang,2020-06-22 15:15:07.050001,Transport/Admin,Bus Stand,24.885863333333,94.095288333333
Manipur,Imphal East,Imphal East-I C.D.Block,Sekta,969435.0,Waiting shed8,sekta,2021-01-23 06:58:35.626999,Transport/Admin,Bus Stand,24.887115,94.03873
Manipur,Imphal East,Imphal East-I C.D.Block,Sekta,969435.0,The Eternal Spring English School,Sekta,2021-01-23 06:55:38.713002,Education ,High School - General,24.891338333333,94.037928333333
Manipur,Imphal East,Imphal East-I C.D.Block,Sekta,969435.0,Waiting Shed5,Sekta,2021-01-23 08:28:36.552999,Transport/Admin,Bus Stand,24.881063333333,94.040575
Manipur,Imphal East,Imphal East-I C.D.Block,Sekta,969435.0,bus stand6,Sekta,2021-01-23 08:04:49.409999,Transport/Admin,Bus Stand,24.883413333333,94.040238333333
Manipur,Imphal East,Imphal East-I C.D.Block,Sekta,969435.0,Busstand,sekta,2021-01-23 06:56:57.566999,Transport/Admin,Bus Stand,24.890245,94.038111666667
Manipur,Imphal East,Imphal East-I C.D.Block,Sekta,969435.0,waiting shed10,sekta,2021-01-23 10:21:01.563002,Transport/Admin,Bus Stand,24.885495,94.039821666667
Manipur,Imphal East,Imphal East-I C.D.Block,Sekta,969435.0,waiting shed7,sekta,2021-01-23 08:09:16.190000,Transport/Admin,Bus Stand,24.885495,94.039821666667
Manipur,Imphal East,Imphal East-I C.D.Block,Sekta,969435.0,Sekta Primary School,sekta,2021-01-22 19:55:24.179998,Education ,High School - General,24.88675,94.038785
Manipur,Imphal East,Imphal East-I C.D.Block,Sekta,969435.0,bus stand8,sekta,2021-01-23 06:59:02.016997,Transport/Admin,Bus Stand,24.889455,94.038548333333
Manipur,Imphal East,Imphal East-I C.D.Block,Sekta,969435.0,Market Shed2,sekta,2021-01-23 06:54:02.770002,Agro ,Mandi (Notified),24.893518333333,94.038433333333
Manipur,Imphal East,Imphal East-I C.D.Block,Sekta,969435.0,Market shed 1,sekta,2021-01-23 06:54:50.823003,Agro ,Mandi (Notified),24.8917,94.037936666667
Manipur,Churachandpur,Parbung T.D.Block,Senvon,972586.0,VET Hospital,Senvon,2020-11-22 16:35:16.319999,Medical ,Veterinary Hospital,24.142801666667,93.04798
Manipur,Churachandpur,Parbung T.D.Block,Senvon,972586.0,Senvon Govt High School,Senvon,2020-11-22 16:34:37.592996,Education ,High School - General,24.137563333333,93.049058333333
Manipur,Churachandpur,Parbung T.D.Block,Senvon,972586.0,PHC Senvon,Senvon,2020-11-22 16:34:52.782998,Medical ,Primary Health Centre,24.142995,93.047935
