State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Meghalaya,West Garo Hills,Dalu,CHANDABHOI B,1294449.0,BUS STAND,CHANDABHOI B,2020-05-14 11:34:22.247003,Transport/Admin,Bus Stand,25.233710152097,90.175413032994
Meghalaya,West Garo Hills,Dalu,CHANDABHOI B,1294449.0,Rubber Nursery ,Dangsubil,2020-05-13 18:56:53.592996,Agro ,Collection Centre or Pack House,25.230755070224,90.24195461534
Meghalaya,West Garo Hills,Zikzak,Kalaichar Bazar,1294483.0,Mandi,Kalaichar,2020-03-18 12:58:18.897004,Agro ,Mandi (Notified),25.44384652,89.84117114
Meghalaya,West Khasi Hills,Nongstoin,Mawrok Mawliehbah,1294919.0,Dorbar Hall,Mawrok mawliehbah,2020-03-26 12:29:02.650001,Transport/Admin,Panchayat Headquarter,25.54645344,91.17423932
Meghalaya,West Garo Hills,Tikrikilla,Bagularbhita A B II,1295019.0,H B Memorial Sec School,Bogularbhita,2020-06-10 18:21:52.780003,Education ,High School - General,25.95593864,90.15710354
Meghalaya,East Garo Hills,Dambo Rongjeng ,Wajagittim,1295685.0,Multi facility building,Rongjeng,2020-06-12 13:21:04.387003,Transport/Admin,Panchayat Headquarter,25.65198334,90.79300164
Meghalaya,East Khasi Hills,Shella Bholaganj,Laitryngew,1295719.0,Laitryngew Market,Laitryngew,2021-01-29 16:17:03.647002,Agro ,Mandi (Notified),25.32760736,91.73457536
Meghalaya,East Khasi Hills,Shella Bholaganj,Laitryngew,1295719.0,Laitryngew P.H.C.,Laitryngew,2021-01-29 16:16:22.036996,Medical ,Primary Health Centre,25.32905417,91.73387112
Meghalaya,East Khasi Hills,Shella Bholaganj,Laitryngew,1295719.0,State Bank of India Laitryngew Branch,Laitryngew,2021-01-29 16:16:08.509996,Transport/Admin,Bank,25.32813401,91.73245996
Meghalaya,East Khasi Hills,Shella Bholaganj,Laitryngew,1295719.0,Sunny Field Secondary School Laitryngew,Laitryngew,2021-01-29 16:17:32.077000,Education ,High School - General,25.32405887,91.72934498
Meghalaya,East Khasi Hills,Shella Bholaganj,Laitryngew,1295719.0,Ramakrishna Mission Secondary School Laitryngew,Laitryngew,2021-01-29 16:15:55.117002,Education ,High School - General,25.32825102,91.73417764
Meghalaya,East Khasi Hills,Shella Bholaganj,Laitryngew,1295719.0,Maurice Patrick King Secondary School Laitryngew,Laitryngew,2021-01-29 16:17:16.143000,Education ,High School - General,25.32692191,91.73429255
Meghalaya,East Khasi Hills,Shella Bholaganj,Laitryngew,1295719.0,Laitryngew Presbyterian Secondary School,Laitryngew,2021-01-29 16:16:50.279998,Education ,High School - General,25.32815928,91.73477996
Meghalaya,East Khasi Hills,Shella Bholaganj,Laitryngew,1295719.0,Iing Dorbar Laitryngew,Laitryngew,2021-01-29 16:16:35.660004,Transport/Admin,Panchayat Headquarter,25.32922818,91.73505125
Meghalaya,West Khasi Hills,Mairang,Mawshut incl mawiong mawshut,1296791.0,Secondary School,Mawshut,2020-06-04 18:15:13.160002,Education ,High School - General,25.59503146,91.61531714
Meghalaya,West Khasi Hills,Mairang,Mawshut incl mawiong mawshut,1296791.0,Mawshut Secondary School,Mawshut,2020-06-04 18:10:06.052999,Education ,High School - General,25.59503146,91.61531714
Meghalaya,East Garo Hills,Resubelpara,Damash,246018.0,Damas Secondary School,Damas,2020-03-21 19:29:08.590004,Education ,High School - General,25.93867481,90.72775275
Meghalaya,East Garo Hills,Resubelpara,Damash,246018.0,Damas Primary Health Centre,Damas,2020-03-21 19:28:38.267000,Medical ,Primary Health Centre,25.94268848,90.72746444
Meghalaya,East Garo Hills,Kharkutta,Badaka Rajasali,60644.0,Community Hall,Badaka Rajasali,2020-05-01 21:52:30.982996,Transport/Admin,Panchayat Headquarter,25.883115,90.970326666667
Meghalaya,Ribhoi,Umling,MAwlong Sepngi,1296898.0,Community hall,Mawlong sepngi,2020-06-09 12:39:09.903001,Transport/Admin,Panchayat Headquarter,25.95098974,92.03571895
Meghalaya,Jaintia,Saipung,muriap,1297557.0,Muriap community Dorbar Hall,Muriap Village,2020-06-08 12:56:40.843000,Transport/Admin,Panchayat Headquarter,25.44270698,92.56743453
Meghalaya,Jaintia,Thadlaskein,Kdiap,1297793.0,community hall,kdiap community hall ,2020-03-27 12:34:17.182998,Transport/Admin,Panchayat Headquarter,25.64421194,92.22891933
Meghalaya,East Khasi Hills,Mawsynram,Thieddieng Nongrim,1049920.0,Dorbar Hall,Thieddieng Nongrim,2020-06-06 20:43:06.860001,Transport/Admin,Panchayat Headquarter,25.29559971,91.62591494
Meghalaya,East Khasi Hills,Mawsynram,Thyllaw,1055427.0,Collection Center,Thyllaw,2020-03-25 18:03:49.060000,Agro ,Collection Centre or Pack House,25.229012807831,91.525183841586
Meghalaya,West Khasi Hills,Nongstoin,Sangriang,949735.0,Sangriang area Collection center,sangriang,2020-06-20 16:34:47.840002,Agro ,Collection Centre or Pack House,25.5218733,91.2626961
Meghalaya,West Khasi Hills,Nongstoin,Sangriang,949735.0,Collection center,sangriang,2020-06-10 21:14:28.607003,Agro ,Collection Centre or Pack House,25.5218733,91.2626961
Meghalaya,West Khasi Hills,Nongstoin,Sangriang,949735.0,Community Hall,sangriang,2020-03-26 10:35:40.043003,Transport/Admin,Panchayat Headquarter,25.46793588,91.24092621
Meghalaya,West Garo Hills,Betasing,Murchapani,727978.0,Murchapani high school ,Murchapani ,2020-03-17 15:28:45.526999,Education ,High School - General,25.47940356,89.96779023
