State,District,Block,Habitation Name,Habitation ID,Facility Name,Address,File Upload Date,Facility Category,Facility Subcategory,Lattitude,Longitude
Pondicherry,Puducherry,Villianur,Ariyur,1388385,New Horizon Sugar Mills,Highway road,2021-08-12 15:39:28.227,Agro ,Sugar Mills,11.90927063,79.69842943
Pondicherry,Karaikal,karaikal,Kottucherrymedu,1388738,Vinayaka  mission  Medical  college,kottuchery  Medu,2021-08-17 14:34:14.753,Medical ,Bedded Hospital,10.96091444,79.8431568
Pondicherry,Karaikal,karaikal,Kottucherrymedu,1388738,sub  center,kottucherry Medu,2021-08-17 14:32:51.313,Medical ,Primary Health Centre,10.96073156,79.85170535
Pondicherry,Karaikal,karaikal,Kottucherrymedu,1388738,Govt  Smart  primary  School,kottucherry  Medu,2021-08-17 14:32:22.500,Education ,High School - General,10.96081251,79.85161893
Pondicherry,Karaikal,karaikal,Kurumbagaram West,1388755,Pvt  Higher  secondary  school,Nedungadu,2021-08-17 21:11:55.527,Education ,High School - General,10.97529946,79.76928197
Pondicherry,Karaikal,karaikal,Kurumbagaram West,1388755,Govt Veterinary  Hospital,Kurumbagaram,2021-08-17 21:12:14.923,Medical ,Veterinary Hospital,10.97941556,79.76858364
Pondicherry,Karaikal,karaikal,T.R.Pattinam South,1389127,Bus stop Mudaliar  Theru,TR Pattinam,2021-08-20 21:26:20.940,Transport/Admin,Bus Stand,10.8692079,79.8301064
Pondicherry,Karaikal,karaikal,T.R.Pattinam South,1389127,ITI for Men,TR Pattinam,2021-08-20 21:05:29.683,Education ,ITI,10.86837065,79.82573765
Pondicherry,Karaikal,karaikal,T.R.Pattinam South,1389127,Primary  health centre,TR pattinam,2021-08-20 21:26:02.033,Medical ,Primary Health Centre,10.86834666,79.82999516
Pondicherry,Karaikal,karaikal,Edatheru,1389132,Govt primary school,Edatheru. Kezaiyur  south,2021-08-22 14:21:55.503,Education ,High School - General,10.865446329117,79.837308526039
Pondicherry,Karaikal,karaikal,Edatheru,1389132,Grama  panchayat  office,Edatheru  T R pattinam,2021-08-22 14:21:36.440,Transport/Admin,Panchayat Headquarter,10.8680187,79.83798556
Pondicherry,Karaikal,karaikal,Pillayar Koil,1389161,Bus  stop,SivanKoil  south street,2021-08-18 14:23:36.140,Transport/Admin,Bus Stand,10.893196463585,79.812358617783
Pondicherry,Karaikal,karaikal,Pillayar Koil,1389161,primary  Health center  Neravy,Neravy,2021-08-18 14:24:10.297,Medical ,Primary Health Centre,10.89319809,79.811743
Pondicherry,Karaikal,karaikal,Pillayar Koil,1389161,Neravy commune  panchayat office,pillaiyar koil street  Neravy,2021-08-18 14:23:21.170,Transport/Admin,Panchayat Headquarter,10.89313534,79.81298091
